iter,CFL,dt_min,dt_avg,R2_rho,R2_rhou,R2_rhov,R2_rhoE,CL,CD,CM
17030,7.2,2.64286e-06,0.00450222,1.71544e-09,1.1854e-09,1.11806e-09,5.58545e-09,-8.87988e-16,-0.000109975,-6.48987e-06
17040,7.2,2.64286e-06,0.00450222,1.57732e-09,1.05667e-09,1.35051e-09,5.03784e-09,-5.9912e-16,-0.000109747,-6.47641e-06
17050,7.2,2.64286e-06,0.00450222,1.58684e-09,1.10438e-09,1.32034e-09,5.10623e-09,-3.18058e-15,-0.0001105,-6.52081e-06
17060,7.2,2.64286e-06,0.00450222,1.79254e-09,1.10766e-09,9.28525e-10,6.00121e-09,-1.02111e-15,-0.000109822,-6.48082e-06
17070,7.2,2.64286e-06,0.00450222,1.64921e-09,1.08486e-09,1.19325e-09,5.43366e-09,-1.62076e-15,-0.000110412,-6.51564e-06
17080,7.2,2.64286e-06,0.00450222,1.48837e-09,1.03538e-09,1.40897e-09,4.72463e-09,1.15278e-14,-0.000110329,-6.51072e-06
17090,7.2,2.64286e-06,0.00450222,1.6147e-09,1.11677e-09,1.20703e-09,5.25935e-09,-7.64208e-15,-0.00010952,-6.46299e-06
17100,7.2,2.64286e-06,0.00450222,1.71994e-09,1.21078e-09,9.39603e-10,5.72337e-09,2.64276e-15,-0.000110459,-6.51842e-06
17110,7.2,2.64286e-06,0.00450222,1.66746e-09,1.06899e-09,1.07089e-09,5.53509e-09,3.23707e-15,-0.00011013,-6.49903e-06
17120,7.2,2.64286e-06,0.00450222,1.43105e-09,9.77961e-10,1.45343e-09,4.51579e-09,-6.38147e-15,-0.000110025,-6.49278e-06
17130,7.2,2.64286e-06,0.00450222,1.61048e-09,1.0061e-09,1.2205e-09,5.2381e-09,-3.63143e-15,-0.000110539,-6.52317e-06
17140,7.2,2.64286e-06,0.00450222,1.73245e-09,1.14118e-09,9.18108e-10,5.7335e-09,-2.69087e-17,-0.000109601,-6.46779e-06
17150,7.2,2.64286e-06,0.00450222,1.61911e-09,1.10875e-09,1.06774e-09,5.27639e-09,-1.35791e-16,-0.000110159,-6.50069e-06
17160,7.2,2.64286e-06,0.00450222,1.46831e-09,9.92547e-10,1.31755e-09,4.67559e-09,-4.22324e-15,-0.000110476,-6.51941e-06
17170,7.2,2.64286e-06,0.00450222,1.5215e-09,1.03366e-09,1.2331e-09,4.92913e-09,6.94994e-16,-0.000109825,-6.48097e-06
17180,7.2,2.64286e-06,0.00450222,1.70975e-09,1.04693e-09,8.64144e-10,5.73467e-09,-7.00571e-15,-0.000110479,-6.51963e-06
17190,7.2,2.64286e-06,0.00450222,1.53409e-09,1.04705e-09,1.16686e-09,5.01943e-09,2.26051e-15,-0.000109881,-6.4843e-06
17200,7.2,2.64286e-06,0.00450222,1.43185e-09,9.90652e-10,1.30668e-09,4.56548e-09,1.75085e-15,-0.000109824,-6.48093e-06
17210,7.2,2.64286e-06,0.00450222,1.52791e-09,1.08382e-09,1.13735e-09,4.97494e-09,1.18327e-15,-0.000110675,-6.53115e-06
17220,7.2,2.64286e-06,0.00450222,1.64548e-09,1.12008e-09,8.77606e-10,5.49701e-09,-5.51896e-15,-0.000109894,-6.48507e-06
17230,7.2,2.64286e-06,0.00450222,1.55435e-09,9.87958e-10,1.0811e-09,5.13148e-09,-7.82117e-15,-0.000110164,-6.50102e-06
17240,7.2,2.64286e-06,0.00450222,1.36299e-09,9.23957e-10,1.37711e-09,4.28814e-09,5.35216e-15,-0.000110239,-6.50545e-06
17250,7.2,2.64286e-06,0.00450222,1.56189e-09,9.76822e-10,1.09713e-09,5.10026e-09,2.6759e-15,-0.000109652,-6.47081e-06
17260,7.2,2.64286e-06,0.00450222,1.63045e-09,1.10741e-09,8.64388e-10,5.38045e-09,6.10846e-15,-0.000110576,-6.52533e-06
17270,7.2,2.64286e-06,0.00450222,1.5263e-09,1.02551e-09,1.03054e-09,4.98372e-09,-1.27736e-15,-0.000110186,-6.50231e-06
17280,7.2,2.64286e-06,0.00450222,1.36261e-09,9.33281e-10,1.29088e-09,4.32104e-09,-9.65702e-15,-0.000109843,-6.48205e-06
17290,7.2,2.64286e-06,0.00450222,1.47246e-09,9.67019e-10,1.12978e-09,4.80683e-09,6.6951e-15,-0.000110408,-6.51542e-06
17300,7.2,2.64286e-06,0.00450222,1.61923e-09,1.00497e-09,8.24845e-10,5.43035e-09,5.56529e-16,-0.000109734,-6.47562e-06
17310,7.2,2.64286e-06,0.00450222,1.43662e-09,1.00796e-09,1.12009e-09,4.67309e-09,-9.43766e-16,-0.000110297,-6.50884e-06
17320,7.2,2.64286e-06,0.00450222,1.37018e-09,9.46462e-10,1.22135e-09,4.38425e-09,-3.26005e-15,-0.000110503,-6.52101e-06
17330,7.2,2.64286e-06,0.00450222,1.44736e-09,1.03906e-09,1.07697e-09,4.71564e-09,2.80546e-15,-0.000109673,-6.47202e-06
17340,7.2,2.64286e-06,0.00450222,1.57606e-09,1.02899e-09,8.18902e-10,5.28107e-09,-2.21596e-15,-0.000110311,-6.5097e-06
17350,7.2,2.64286e-06,0.00450222,1.44226e-09,9.23885e-10,1.09074e-09,4.7247e-09,2.86123e-15,-0.00011005,-6.49429e-06
17360,7.2,2.64286e-06,0.00450222,1.31437e-09,8.78608e-10,1.28108e-09,4.13969e-09,-1.14763e-16,-0.000109969,-6.48953e-06
17370,7.2,2.64286e-06,0.00450222,1.50007e-09,9.56262e-10,9.95606e-10,4.90846e-09,-7.2707e-17,-0.00011064,-6.52911e-06
17380,7.2,2.64286e-06,0.00450222,1.53723e-09,1.0602e-09,8.14063e-10,5.06884e-09,6.36382e-15,-0.000109784,-6.4786e-06
17390,7.2,2.64286e-06,0.00450222,1.4323e-09,9.43464e-10,1.00901e-09,4.6811e-09,-2.20937e-15,-0.000110027,-6.49294e-06
17400,7.2,2.64286e-06,0.00450222,1.26898e-09,8.77532e-10,1.25851e-09,4.01108e-09,3.99675e-15,-0.000110348,-6.51187e-06
17410,7.2,2.64286e-06,0.00450222,1.43148e-09,9.11208e-10,1.01824e-09,4.70599e-09,-1.00879e-14,-0.00010983,-6.48133e-06
17420,7.2,2.64286e-06,0.00450222,1.52377e-09,9.75766e-10,8.00218e-10,5.0998e-09,7.08181e-16,-0.00011054,-6.52319e-06
17430,7.2,2.64286e-06,0.00450222,1.35557e-09,9.62396e-10,1.06269e-09,4.3961e-09,-3.88608e-15,-0.000110062,-6.495e-06
17440,7.2,2.64286e-06,0.00450222,1.3004e-09,9.03438e-10,1.15555e-09,4.16449e-09,9.28707e-15,-0.000109728,-6.4753e-06
17450,7.2,2.64286e-06,0.00450222,1.37961e-09,9.82309e-10,1.01584e-09,4.50837e-09,-7.00161e-16,-0.000110488,-6.52015e-06
17460,7.2,2.64286e-06,0.00450222,1.50519e-09,9.47182e-10,7.72578e-10,5.04885e-09,-2.06716e-16,-0.000109952,-6.48852e-06
17470,7.2,2.64286e-06,0.00450222,1.3382e-09,8.73649e-10,1.08631e-09,4.34388e-09,-4.9006e-16,-0.000110228,-6.50481e-06
17480,7.2,2.64286e-06,0.00450222,1.27507e-09,8.40285e-10,1.17813e-09,4.03282e-09,1.29287e-15,-0.000110358,-6.51244e-06
17490,7.2,2.64286e-06,0.00450222,1.42843e-09,9.37931e-10,9.13823e-10,4.6758e-09,-3.58296e-15,-0.00010962,-6.46893e-06
17500,7.2,2.64286e-06,0.00450222,1.45396e-09,9.99145e-10,7.68514e-10,4.80313e-09,2.69461e-15,-0.000110367,-6.51297e-06
17510,7.2,2.64286e-06,0.00450222,1.33537e-09,8.69014e-10,1.00178e-09,4.35811e-09,6.1621e-15,-0.000110229,-6.50482e-06
17520,7.2,2.64286e-06,0.00450222,1.19406e-09,8.25525e-10,1.21054e-09,3.77191e-09,-6.9674e-15,-0.000109954,-6.4886e-06
17530,7.2,2.64286e-06,0.00450222,1.38984e-09,8.69564e-10,9.10795e-10,4.59475e-09,8.06068e-15,-0.000110468,-6.51897e-06
17540,7.2,2.64286e-06,0.00450222,1.42874e-09,9.51161e-10,7.77697e-10,4.76495e-09,6.30662e-15,-0.000109737,-6.4758e-06
17550,7.2,2.64286e-06,0.00450222,1.28541e-09,9.09025e-10,1.00558e-09,4.16809e-09,-5.57688e-15,-0.000110091,-6.49671e-06
17560,7.2,2.64286e-06,0.00450222,1.22514e-09,8.60877e-10,1.10637e-09,3.91632e-09,-1.07136e-15,-0.000110509,-6.52134e-06
17570,7.2,2.64286e-06,0.00450222,1.32617e-09,9.17689e-10,9.46483e-10,4.35567e-09,2.27601e-15,-0.000109844,-6.48212e-06
17580,7.2,2.64286e-06,0.00450222,1.42899e-09,8.80596e-10,7.45237e-10,4.78756e-09,1.95364e-15,-0.000110326,-6.51054e-06
17590,7.2,2.64286e-06,0.00450222,1.24777e-09,8.32471e-10,1.06095e-09,4.01352e-09,-1.23174e-15,-0.000110038,-6.4936e-06
17600,7.2,2.64286e-06,0.00450222,1.23519e-09,8.07405e-10,1.08067e-09,3.92783e-09,-3.80536e-15,-0.000109826,-6.48107e-06
17610,7.2,2.64286e-06,0.00450222,1.35316e-09,9.15292e-10,8.46807e-10,4.42843e-09,-1.53986e-15,-0.000110592,-6.52625e-06
17620,7.2,2.64286e-06,0.00450222,1.37847e-09,9.28523e-10,7.29455e-10,4.56998e-09,-1.81055e-15,-0.000109974,-6.48981e-06
17630,7.2,2.64286e-06,0.00450222,1.23715e-09,8.05332e-10,1.003e-09,4.02152e-09,2.39648e-15,-0.000110057,-6.49469e-06
17640,7.2,2.64286e-06,0.00450222,1.13961e-09,7.79018e-10,1.14309e-09,3.6093e-09,2.14735e-15,-0.00011029,-6.50843e-06
17650,7.2,2.64286e-06,0.00450222,1.34145e-09,8.413e-10,8.18091e-10,4.45175e-09,5.04637e-15,-0.000109742,-6.47609e-06
17660,7.2,2.64286e-06,0.00450222,1.33968e-09,9.23254e-10,7.50578e-10,4.4508e-09,-2.93947e-15,-0.000110462,-6.51858e-06
17670,7.2,2.64286e-06,0.00450222,1.2191e-09,8.50172e-10,9.57049e-10,3.95717e-09,-2.67733e-15,-0.000110247,-6.50589e-06
17680,7.2,2.64286e-06,0.00450222,1.15083e-09,8.17068e-10,1.06663e-09,3.66821e-09,4.86228e-15,-0.000109797,-6.47937e-06
17690,7.2,2.64286e-06,0.00450222,1.28348e-09,8.52183e-10,8.6733e-10,4.23879e-09,-1.11039e-15,-0.000110369,-6.51312e-06
17700,7.2,2.64286e-06,0.00450222,1.34723e-09,8.30311e-10,7.34326e-10,4.49906e-09,-7.96088e-15,-0.000109901,-6.48547e-06
17710,7.2,2.64286e-06,0.00450222,1.17281e-09,7.95265e-10,1.0164e-09,3.74548e-09,-4.55399e-15,-0.000110174,-6.50158e-06
17720,7.2,2.64286e-06,0.00450222,1.18858e-09,7.78724e-10,9.96549e-10,3.79706e-09,7.30777e-15,-0.000110484,-6.51987e-06
17730,7.2,2.64286e-06,0.00450222,1.28071e-09,8.83497e-10,7.89251e-10,4.19466e-09,2.8427e-15,-0.000109735,-6.47572e-06
17740,7.2,2.64286e-06,0.00450222,1.3068e-09,8.55457e-10,6.99414e-10,4.34773e-09,-4.31823e-15,-0.000110231,-6.50494e-06
17750,7.2,2.64286e-06,0.00450222,1.14212e-09,7.52566e-10,1.00308e-09,3.6902e-09,-7.59147e-16,-0.000110161,-6.50084e-06
17760,7.2,2.64286e-06,0.00450222,1.10161e-09,7.39866e-10,1.05961e-09,3.5075e-09,3.44913e-15,-0.000109946,-6.48811e-06
17770,7.2,2.64286e-06,0.00450222,1.28442e-09,8.22348e-10,7.44332e-10,4.27034e-09,1.93173e-16,-0.000110544,-6.52343e-06
17780,7.2,2.64286e-06,0.00450222,1.26012e-09,8.86451e-10,7.18994e-10,4.1755e-09,5.27946e-15,-0.000109878,-6.4841e-06
17790,7.2,2.64286e-06,0.00450222,1.15116e-09,7.90134e-10,9.21292e-10,3.73614e-09,-9.84396e-15,-0.000109962,-6.48911e-06
17800,7.2,2.64286e-06,0.00450222,1.08484e-09,7.70937e-10,1.02682e-09,3.45236e-09,3.40012e-16,-0.000110399,-6.51485e-06
17810,7.2,2.64286e-06,0.00450222,1.24506e-09,7.93027e-10,7.83614e-10,4.13047e-09,-1.92406e-15,-0.000109895,-6.48516e-06
17820,7.2,2.64286e-06,0.00450222,1.26278e-09,7.9323e-10,7.29429e-10,4.1961e-09,-3.39834e-15,-0.000110374,-6.5134e-06
17830,7.2,2.64286e-06,0.00450222,1.11079e-09,7.57985e-10,9.60607e-10,3.53454e-09,-3.43238e-15,-0.00011015,-6.50016e-06
17840,7.2,2.64286e-06,0.00450222,1.1338e-09,7.52754e-10,9.28115e-10,3.63182e-09,-2.19957e-15,-0.000109751,-6.47663e-06
17850,7.2,2.64286e-06,0.00450222,1.2157e-09,8.40946e-10,7.35966e-10,3.99358e-09,8.7628e-15,-0.000110441,-6.51736e-06
17860,7.2,2.64286e-06,0.00450222,1.23508e-09,7.8726e-10,6.81533e-10,4.11766e-09,-1.51473e-15,-0.000110042,-6.49378e-06
17870,7.2,2.64286e-06,0.00450222,1.05602e-09,7.09206e-10,9.92235e-10,3.38768e-09,-4.77282e-15,-0.000110123,-6.49857e-06
17880,7.2,2.64286e-06,0.00450222,1.07225e-09,7.08728e-10,9.68834e-10,3.43718e-09,5.02926e-15,-0.000110355,-6.51229e-06
17890,7.2,2.64286e-06,0.00450222,1.2208e-09,8.06844e-10,6.87145e-10,4.05871e-09,-1.25136e-14,-0.000109712,-6.47435e-06
17900,7.2,2.64286e-06,0.00450222,1.19032e-09,8.38825e-10,6.86671e-10,3.94212e-09,2.58395e-16,-0.000110288,-6.50835e-06
17910,7.2,2.64286e-06,0.00450222,1.07952e-09,7.32951e-10,8.98389e-10,3.49389e-09,1.41796e-15,-0.000110304,-6.50928e-06
17920,7.2,2.64286e-06,0.00450222,1.03237e-09,7.23439e-10,9.78342e-10,3.28976e-09,6.17778e-15,-0.000109909,-6.48598e-06
17930,7.2,2.64286e-06,0.00450222,1.20455e-09,7.45178e-10,7.04673e-10,4.00741e-09,1.60615e-15,-0.000110378,-6.51365e-06
17940,7.2,2.64286e-06,0.00450222,1.18004e-09,7.63802e-10,7.20008e-10,3.89715e-09,-2.37028e-15,-0.000109888,-6.48474e-06
17950,7.2,2.64286e-06,0.00450222,1.0563e-09,7.18749e-10,9.03284e-10,3.36082e-09,-1.50635e-15,-0.000110033,-6.49328e-06
17960,7.2,2.64286e-06,0.00450222,1.07351e-09,7.27166e-10,8.73547e-10,3.44174e-09,-4.04967e-15,-0.000110493,-6.52042e-06
17970,7.2,2.64286e-06,0.00450222,1.15963e-09,7.89812e-10,6.82627e-10,3.82855e-09,6.00261e-15,-0.000109885,-6.48452e-06
17980,7.2,2.64286e-06,0.00450222,1.16109e-09,7.29089e-10,6.76645e-10,3.87079e-09,-9.47579e-15,-0.000110225,-6.50462e-06
17990,7.2,2.64286e-06,0.00450222,9.83703e-10,6.73194e-10,9.64523e-10,3.1342e-09,3.77453e-15,-0.00011013,-6.49897e-06
18000,7.2,2.64286e-06,0.00450222,1.04343e-09,6.84794e-10,8.80826e-10,3.36726e-09,4.89151e-15,-0.000109849,-6.48243e-06
18010,7.2,2.64286e-06,0.00450222,1.15508e-09,7.887e-10,6.41247e-10,3.8359e-09,-7.31703e-16,-0.000110512,-6.52153e-06
18020,7.2,2.64286e-06,0.00450222,1.12755e-09,7.82317e-10,6.57867e-10,3.73818e-09,-7.77894e-15,-0.000110047,-6.49408e-06
18030,7.2,2.64286e-06,0.00450222,1.00587e-09,6.80926e-10,8.84369e-10,3.23751e-09,-2.78764e-15,-0.000109971,-6.48959e-06
18040,7.2,2.64286e-06,0.00450222,9.9427e-10,6.77494e-10,9.16799e-10,3.18171e-09,-5.66242e-15,-0.000110318,-6.51007e-06
18050,7.2,2.64286e-06,0.00450222,1.158e-09,7.09953e-10,6.38716e-10,3.85673e-09,2.76394e-16,-0.00010985,-6.48247e-06
18060,7.2,2.64286e-06,0.00450222,1.10308e-09,7.35959e-10,7.01352e-10,3.62048e-09,1.23146e-14,-0.000110334,-6.51101e-06
18070,7.2,2.64286e-06,0.00450222,1.00366e-09,6.78077e-10,8.52092e-10,3.19891e-09,2.38704e-15,-0.000110286,-6.50819e-06
18080,7.2,2.64286e-06,0.00450222,1.01273e-09,6.99206e-10,8.28437e-10,3.24832e-09,-9.06877e-16,-0.000109802,-6.47966e-06
18090,7.2,2.64286e-06,0.00450222,1.11089e-09,7.35164e-10,6.27756e-10,3.68881e-09,3.87361e-15,-0.000110325,-6.51052e-06
18100,7.2,2.64286e-06,0.00450222,1.08502e-09,6.82803e-10,6.80384e-10,3.60899e-09,1.4741e-15,-0.000110009,-6.49184e-06
18110,7.2,2.64286e-06,0.00450222,9.2695e-10,6.42289e-10,9.20042e-10,2.93952e-09,-8.26419e-15,-0.000110104,-6.49744e-06
18120,7.2,2.64286e-06,0.00450222,1.0096e-09,6.66174e-10,8.03094e-10,3.27542e-09,8.74427e-15,-0.000110449,-6.51783e-06
18130,7.2,2.64286e-06,0.00450222,1.09217e-09,7.63155e-10,6.01831e-10,3.62383e-09,-4.17709e-16,-0.000109802,-6.47964e-06
18140,7.2,2.64286e-06,0.00450222,1.06774e-09,7.21652e-10,6.36184e-10,3.54366e-09,-2.10066e-15,-0.000110155,-6.50049e-06
18150,7.2,2.64286e-06,0.00450222,9.34663e-10,6.34606e-10,8.72064e-10,2.98658e-09,5.99156e-15,-0.000110253,-6.50626e-06
18160,7.2,2.64286e-06,0.00450222,9.66857e-10,6.36649e-10,8.43596e-10,3.11203e-09,1.609e-15,-0.000109941,-6.48786e-06
18170,7.2,2.64286e-06,0.00450222,1.10465e-09,6.85202e-10,5.88233e-10,3.67708e-09,-6.92926e-15,-0.000110429,-6.51662e-06
18180,7.2,2.64286e-06,0.00450222,1.03407e-09,7.04826e-10,6.75092e-10,3.37802e-09,1.39355e-15,-0.000109979,-6.4901e-06
18190,7.2,2.64286e-06,0.00450222,9.48988e-10,6.37933e-10,8.10919e-10,3.02887e-09,2.9555e-15,-0.000109931,-6.48728e-06
18200,7.2,2.64286e-06,0.00450222,9.56948e-10,6.67015e-10,7.86823e-10,3.07489e-09,3.78415e-15,-0.000110402,-6.51506e-06
18210,7.2,2.64286e-06,0.00450222,1.06585e-09,6.83044e-10,5.74201e-10,3.5571e-09,-1.35809e-15,-0.00010995,-6.48838e-06
18220,7.2,2.64286e-06,0.00450222,1.00934e-09,6.47224e-10,6.84385e-10,3.34266e-09,-5.37497e-15,-0.000110265,-6.50699e-06
18230,7.2,2.64286e-06,0.00450222,8.83499e-10,6.14323e-10,8.64147e-10,2.79827e-09,-1.071e-15,-0.000110197,-6.50298e-06
18240,7.2,2.64286e-06,0.00450222,9.69041e-10,6.50237e-10,7.38751e-10,3.15372e-09,3.61218e-15,-0.000109788,-6.47879e-06
18250,7.2,2.64286e-06,0.00450222,1.0355e-09,7.28046e-10,5.65528e-10,3.43785e-09,-6.12717e-15,-0.000110385,-6.51406e-06
18260,7.2,2.64286e-06,0.00450222,1.00739e-09,6.62423e-10,6.24044e-10,3.34179e-09,2.63278e-15,-0.000110126,-6.49878e-06
18270,7.2,2.64286e-06,0.00450222,8.7123e-10,5.93732e-10,8.53548e-10,2.76388e-09,1.67743e-15,-0.000110034,-6.49334e-06
18280,7.2,2.64286e-06,0.00450222,9.43944e-10,6.03446e-10,7.64877e-10,3.05662e-09,1.08472e-15,-0.000110335,-6.51109e-06
18290,7.2,2.64286e-06,0.00450222,1.04648e-09,6.66516e-10,5.49784e-10,3.47683e-09,3.81569e-15,-0.000109824,-6.48093e-06
18300,7.2,2.64286e-06,0.00450222,9.72715e-10,6.67959e-10,6.46263e-10,3.17076e-09,-5.67845e-15,-0.000110211,-6.50376e-06
18310,7.2,2.64286e-06,0.00450222,8.91279e-10,6.00144e-10,7.80076e-10,2.84338e-09,-1.02627e-14,-0.000110336,-6.51115e-06
18320,7.2,2.64286e-06,0.00450222,9.10094e-10,6.30789e-10,7.42646e-10,2.93674e-09,2.36886e-15,-0.000109903,-6.48563e-06
18330,7.2,2.64286e-06,0.00450222,1.02062e-09,6.38343e-10,5.27936e-10,3.41779e-09,4.77425e-15,-0.00011031,-6.50964e-06
18340,7.2,2.64286e-06,0.00450222,9.37722e-10,6.19177e-10,6.80774e-10,3.0869e-09,1.34508e-15,-0.00010999,-6.49072e-06
18350,7.2,2.64286e-06,0.00450222,8.48091e-10,5.87692e-10,8.04683e-10,2.69159e-09,1.54324e-16,-0.000110004,-6.49159e-06
18360,7.2,2.64286e-06,0.00450222,9.23479e-10,6.3385e-10,6.86962e-10,3.00891e-09,-7.26981e-15,-0.000110461,-6.51855e-06
18370,7.2,2.64286e-06,0.00450222,9.85872e-10,6.84327e-10,5.30333e-10,3.28057e-09,-3.05512e-15,-0.000109937,-6.4876e-06
18380,7.2,2.64286e-06,0.00450222,9.44925e-10,6.0916e-10,6.2135e-10,3.12577e-09,1.81981e-15,-0.00011013,-6.499e-06
18390,7.2,2.64286e-06,0.00450222,8.19482e-10,5.58047e-10,8.23312e-10,2.58593e-09,-3.60791e-15,-0.000110206,-6.50346e-06
18400,7.2,2.64286e-06,0.00450222,9.19593e-10,5.78521e-10,6.88491e-10,2.99346e-09,2.53156e-15,-0.000109891,-6.48487e-06
18410,7.2,2.64286e-06,0.00450222,9.86935e-10,6.48747e-10,5.1799e-10,3.27046e-09,1.71289e-15,-0.000110413,-6.51569e-06
18420,7.2,2.64286e-06,0.00450222,9.16755e-10,6.25741e-10,6.19982e-10,2.98894e-09,7.55404e-16,-0.000110108,-6.49768e-06
18430,7.2,2.64286e-06,0.00450222,8.32257e-10,5.65304e-10,7.56998e-10,2.64859e-09,-1.58922e-15,-0.000109934,-6.48741e-06
18440,7.2,2.64286e-06,0.00450222,8.73224e-10,5.92895e-10,6.91893e-10,2.8356e-09,7.01052e-16,-0.000110318,-6.51011e-06
18450,7.2,2.64286e-06,0.00450222,9.72556e-10,6.03354e-10,4.93972e-10,3.26177e-09,-3.8214e-15,-0.00010993,-6.48717e-06
18460,7.2,2.64286e-06,0.00450222,8.736e-10,5.94678e-10,6.65885e-10,2.85678e-09,-1.37751e-15,-0.000110246,-6.50584e-06
18470,7.2,2.64286e-06,0.00450222,8.14861e-10,5.61744e-10,7.48842e-10,2.59529e-09,2.78496e-15,-0.000110302,-6.50914e-06
18480,7.2,2.64286e-06,0.00450222,8.76761e-10,6.13958e-10,6.44413e-10,2.85764e-09,3.89375e-15,-0.000109826,-6.48107e-06
18490,7.2,2.64286e-06,0.00450222,9.41619e-10,6.35594e-10,4.96131e-10,3.14274e-09,-2.93768e-15,-0.000110269,-6.50723e-06
18500,7.2,2.64286e-06,0.00450222,8.81094e-10,5.64201e-10,6.24313e-10,2.89953e-09,5.61412e-15,-0.000110111,-6.4979e-06
18510,7.2,2.64286e-06,0.00450222,7.80161e-10,5.27373e-10,7.80314e-10,2.4567e-09,-2.95123e-15,-0.000110047,-6.49409e-06
18520,7.2,2.64286e-06,0.00450222,8.90078e-10,5.60633e-10,6.20578e-10,2.90875e-09,3.60541e-15,-0.000110395,-6.51461e-06
18530,7.2,2.64286e-06,0.00450222,9.29504e-10,6.27434e-10,4.8933e-10,3.07346e-09,3.388e-15,-0.000109884,-6.48449e-06
18540,7.2,2.64286e-06,0.00450222,8.63237e-10,5.80794e-10,5.99644e-10,2.81754e-09,3.42382e-15,-0.000110102,-6.49738e-06
18550,7.2,2.64286e-06,0.00450222,7.75542e-10,5.32905e-10,7.36945e-10,2.45993e-09,-6.7646e-16,-0.000110295,-6.50873e-06
18560,7.2,2.64286e-06,0.00450222,8.44296e-10,5.56867e-10,6.34341e-10,2.76102e-09,-1.88824e-15,-0.000109952,-6.4885e-06
18570,7.2,2.64286e-06,0.00450222,9.21048e-10,5.77479e-10,4.72309e-10,3.08789e-09,5.28088e-15,-0.000110343,-6.51154e-06
18580,7.2,2.64286e-06,0.00450222,8.18631e-10,5.70034e-10,6.40997e-10,2.66188e-09,-1.98091e-15,-0.00011005,-6.4943e-06
18590,7.2,2.64286e-06,0.00450222,7.7961e-10,5.36561e-10,7.0111e-10,2.49015e-09,-6.65055e-16,-0.00010992,-6.48663e-06
18600,7.2,2.64286e-06,0.00450222,8.33087e-10,5.88561e-10,6.06574e-10,2.71833e-09,9.79584e-16,-0.000110385,-6.51403e-06
18610,7.2,2.64286e-06,0.00450222,8.99699e-10,5.86754e-10,4.65288e-10,3.00992e-09,1.59938e-15,-0.000110015,-6.49221e-06
18620,7.2,2.64286e-06,0.00450222,8.18474e-10,5.27655e-10,6.26458e-10,2.67436e-09,2.36458e-15,-0.000110162,-6.5009e-06
18630,7.2,2.64286e-06,0.00450222,7.50559e-10,5.01319e-10,7.27913e-10,2.36678e-09,-4.68746e-15,-0.000110232,-6.50501e-06
18640,7.2,2.64286e-06,0.00450222,8.5452e-10,5.47202e-10,5.63655e-10,2.799e-09,4.98364e-15,-0.000109846,-6.48225e-06
18650,7.2,2.64286e-06,0.00450222,8.76514e-10,5.99927e-10,4.62868e-10,2.8966e-09,5.78448e-16,-0.000110319,-6.51018e-06
18660,7.2,2.64286e-06,0.00450222,8.09789e-10,5.36627e-10,5.86594e-10,2.64373e-09,3.23796e-15,-0.000110178,-6.50185e-06
18670,7.2,2.64286e-06,0.00450222,7.25297e-10,5.02326e-10,7.14244e-10,2.29496e-09,8.41477e-16,-0.000109991,-6.49082e-06
18680,7.2,2.64286e-06,0.00450222,8.19286e-10,5.25915e-10,5.73632e-10,2.69657e-09,-5.08593e-16,-0.000110309,-6.50957e-06
18690,7.2,2.64286e-06,0.00450222,8.67477e-10,5.57911e-10,4.57967e-10,2.90216e-09,4.4975e-15,-0.000109909,-6.48598e-06
18700,7.2,2.64286e-06,0.00450222,7.72024e-10,5.42802e-10,6.10648e-10,2.50189e-09,-1.65997e-15,-0.000110155,-6.50046e-06
18710,7.2,2.64286e-06,0.00450222,7.40921e-10,5.12228e-10,6.6275e-10,2.3686e-09,-4.68729e-15,-0.000110348,-6.51187e-06
18720,7.2,2.64286e-06,0.00450222,7.95352e-10,5.57548e-10,5.68841e-10,2.60281e-09,-3.75457e-15,-0.000109919,-6.48655e-06
18730,7.2,2.64286e-06,0.00450222,8.57174e-10,5.42368e-10,4.41629e-10,2.86987e-09,1.02004e-15,-0.000110234,-6.50514e-06
18740,7.2,2.64286e-06,0.00450222,7.60335e-10,4.98072e-10,6.21618e-10,2.46402e-09,-3.13567e-15,-0.000110086,-6.49638e-06
18750,7.2,2.64286e-06,0.00450222,7.25932e-10,4.79213e-10,6.71993e-10,2.2983e-09,7.48971e-15,-0.000109991,-6.49078e-06
18760,7.2,2.64286e-06,0.00450222,8.14443e-10,5.34956e-10,5.16988e-10,2.67027e-09,-5.41026e-16,-0.000110407,-6.51532e-06
18770,7.2,2.64286e-06,0.00450222,8.28552e-10,5.65974e-10,4.39043e-10,2.74206e-09,-2.57985e-15,-0.00010999,-6.49076e-06
18780,7.2,2.64286e-06,0.00450222,7.5549e-10,4.9619e-10,5.80117e-10,2.46212e-09,-4.15214e-15,-0.000110074,-6.49572e-06
18790,7.2,2.64286e-06,0.00450222,6.84608e-10,4.73657e-10,6.84273e-10,2.16604e-09,3.20232e-15,-0.000110243,-6.50569e-06
18800,7.2,2.64286e-06,0.00450222,7.93973e-10,5.01724e-10,5.15462e-10,2.62663e-09,-3.23172e-15,-0.00010993,-6.4872e-06
18810,7.2,2.64286e-06,0.00450222,8.14422e-10,5.40782e-10,4.45003e-10,2.71547e-09,1.39979e-15,-0.000110334,-6.51102e-06
18820,7.2,2.64286e-06,0.00450222,7.31011e-10,5.1234e-10,5.80141e-10,2.36659e-09,4.60888e-15,-0.000110153,-6.50034e-06
